Customer ID,Recency,Frequency,Monetary,Tenure,AvgBasketSize,Target_LTV,Target_churn
13939,57,4,992.41,238,190.25,568.55,0
13941,20,10,4914.22,349,241.8,6208.08,0
13942,160,1,320.0,160,1000.0,0.0,1
13943,203,1,246.54,203,94.0,0.0,1
13944,279,1,200.43,279,153.0,0.0,1
13945,20,2,854.15,105,206.5,0.0,1
13946,2,3,1314.66,361,801.3333333333334,561.5699999999999,0
13948,37,3,446.76,361,69.33333333333333,102.0,0
13952,6,12,9572.45,349,376.3333333333333,3251.071,0
13953,35,5,3125.0,354,500.0,3515.68,0
13955,1,1,222.21,1,120.0,322.96,0
13957,43,3,458.25,284,52.333333333333336,0.0,1
13958,5,8,4709.2300000000005,360,283.0,0.0,1
13959,25,3,477.98,137,114.33333333333333,598.2,0
13961,18,1,538.4,18,226.0,0.0,1
13962,61,1,193.25,61,73.0,169.55,0
13963,14,13,2196.03,223,119.0,815.84,0
13964,13,2,438.9,56,114.0,0.0,1
13965,102,3,996.61,329,141.66666666666666,0.0,1
13966,61,1,390.86,61,772.0,0.0,1
13967,22,1,85.6,22,24.0,80.7,0
13968,49,1,123.66,49,174.0,0.0,1
13969,11,17,3994.34,250,126.0,9371.53,0
13970,12,2,846.55,63,234.5,0.0,1
13971,49,6,1909.31,308,206.66666666666666,2758.26,0
13974,208,1,264.13,208,107.0,413.59000000000003,0
13975,19,6,2832.56,301,367.0,2526.28,0
13976,132,3,834.38,294,99.33333333333333,357.98,0
13977,37,1,519.8100000000001,37,303.0,0.0,1
13979,19,6,2546.36,362,276.1666666666667,869.87,0
13980,65,4,599.78,282,76.25,200.14,0
13981,41,1,331.14,41,234.0,0.0,1
13982,125,5,2145.18,314,278.4,2300.41,0
13983,28,9,4175.66,356,306.0,2932.79,0
13984,12,7,973.29,358,88.85714285714286,1075.31,0
13985,0,7,2960.73,294,213.0,7060.13,0
13987,5,2,682.54,26,246.0,0.0,1
13988,9,2,609.84,251,170.5,4147.96,0
13989,90,3,759.98,189,298.0,1266.08,0
13992,6,2,142.7,89,45.0,76.8,0
13993,5,10,3309.35,362,123.5,3466.36,0
13995,5,9,2508.32,347,164.44444444444446,1393.69,0
13996,12,2,895.76,25,306.5,0.0,1
13997,145,3,382.31,176,48.666666666666664,0.0,1
13998,72,3,566.7,202,68.0,0.0,1
13999,0,17,5600.45,360,164.7058823529412,3901.81,0
14000,40,4,1410.68,363,282.0,635.66,0
14001,25,6,2185.77,119,136.16666666666666,2344.32,0
14003,358,1,209.41,358,149.0,0.0,1
14004,19,4,1675.81,61,189.25,4582.64,0
14006,154,4,1234.48,278,385.0,962.19,0
14007,138,1,79.48,138,16.0,0.0,1
14008,58,1,509.04,58,326.0,0.0,1
14009,88,1,404.3,88,586.0,695.61,0
14010,191,2,445.15,191,88.5,0.0,1
14011,106,2,457.82,233,322.0,0.0,1
14013,6,2,611.5500000000001,249,156.5,473.02,0
14014,2,2,1443.03,202,464.0,505.18,0
14016,22,7,7062.2,326,513.8571428571429,4341.21,0
14017,197,1,229.75,197,73.0,0.0,1
14018,271,1,367.15000000000003,271,224.0,0.0,1
14020,102,2,606.21,155,103.5,642.8,0
14021,0,4,1084.68,218,171.5,631.9,0
14022,112,1,352.15000000000003,112,194.0,440.0,0
14024,16,1,318.04,16,88.0,327.7,0
14025,90,8,4057.9,209,239.25,0.0,1
14026,96,2,713.11,251,213.5,0.0,1
14028,176,3,10396.5,176,2390.0,0.0,1
14030,2,12,5225.7,355,231.16666666666666,3036.59,0
14031,4,25,21812.24,362,321.36,19186.93,0
14032,12,5,1570.82,351,341.6,3279.45,0
14033,181,1,109.44,181,576.0,0.0,1
14035,32,4,1428.7,238,170.0,1428.02,0
14037,104,4,689.75,358,136.0,147.20000000000002,0
14038,23,2,1509.5,299,371.5,1560.38,0
14039,201,1,115.08000000000001,201,100.0,152.2,0
14040,12,23,9030.65,364,151.7391304347826,3614.92,0
14042,351,1,431.98,351,180.0,0.0,1
14043,117,2,304.25,355,76.5,0.0,1
14044,44,6,2470.28,310,303.0,652.82,0
14045,6,12,9326.88,326,327.0,1986.1499999999999,0
14047,25,9,2659.5,302,128.88888888888889,1595.53,0
14048,8,2,338.76,8,89.5,409.93,0
14049,13,9,7557.3099999999995,243,526.5555555555555,5681.72,0
14051,7,14,6200.1900000000005,362,141.21428571428572,16233.810000000001,0
14052,16,1,255.45,16,98.0,225.36,0
14053,23,2,312.05,112,137.5,260.25,0
14055,203,2,795.3199999999999,349,252.0,725.6400000000001,0
14057,7,5,2190.88,362,321.8,6217.96,0
14058,88,2,469.19,156,105.5,0.0,1
14060,6,11,2757.82,264,184.8181818181818,6761.26,0
14061,133,3,917.4300000000001,364,44.333333333333336,0.0,1
14062,0,12,15139.35,355,600.5,10464.85,0
14063,64,9,22710.2,357,427.77777777777777,0.0,1
14064,56,10,1978.68,313,218.9,1353.74,0
14065,15,3,891.02,57,194.0,0.0,1
14068,229,3,1262.52,303,146.66666666666666,265.85,0
14069,140,2,230.06,187,29.5,0.0,1
14070,310,1,326.55,310,86.0,0.0,1
14072,292,1,390.85,292,65.0,0.0,1
14074,249,1,219.39999999999998,249,228.0,0.0,1
14075,29,3,792.61,167,246.66666666666666,942.26,0
14077,21,1,115.66,21,108.0,499.41999999999996,0
14078,100,3,507.02,247,93.0,1185.61,0
14079,308,1,243.63,308,1.0,375.1,0
14080,39,4,1070.08,363,55.0,45.599999999999994,0
14081,32,8,4012.06,355,358.0,1358.04,0
14082,18,1,231.10999999999999,18,136.0,182.25,0
14083,137,2,79.28999999999999,347,27.5,1327.97,0
14084,138,1,150.5,138,306.0,0.0,1
14085,0,15,5348.38,357,218.26666666666668,4756.59,0
14086,88,1,39.95,88,1.0,0.0,1
14087,30,2,651.8,361,238.0,194.42,0
14088,32,3,13544.99,46,870.3333333333334,50491.81,0
14091,280,2,9530.08,324,1658.0,0.0,1
14092,0,10,3152.54,349,154.0,4076.91,0
14094,65,1,335.22,65,177.0,0.0,1
14095,348,1,2.95,348,1.0,0.0,1
14097,107,2,422.85999999999996,271,176.0,0.0,1
14099,1,9,2661.54,355,165.66666666666666,3104.17,0
14101,14,7,3985.14,247,514.2857142857143,5976.79,0
14104,15,3,555.37,186,145.66666666666666,216.20999999999998,0
14105,34,4,4722.6,347,683.5,1266.23,0
14106,363,1,214.79999999999998,363,24.0,0.0,1
14107,74,4,2174.07,356,424.0,2703.23,0
14108,357,2,447.05,364,139.5,597.91,0
14110,61,21,7304.8,364,160.95238095238096,5683.15,0
14112,77,6,2919.44,280,314.6666666666667,2915.15,0
14113,1,12,5252.1900000000005,357,224.5,1840.42,0
14114,21,5,977.5600000000001,232,109.8,386.53,0
14115,127,2,622.6700000000001,292,254.5,0.0,1
14118,54,1,458.45,54,97.0,0.0,1
14119,1,2,183.37,344,88.5,0.0,1
14122,32,3,362.42,363,38.0,0.0,1
14123,359,1,436.18,359,234.0,0.0,1
14126,70,1,466.33000000000004,70,379.0,706.1300000000001,0
14127,6,3,1190.3700000000001,51,169.0,709.71,0
14128,177,1,286.71,177,250.0,637.5,0
14129,25,4,1467.48,205,205.5,1123.8600000000001,0
14130,1,3,1398.81,354,327.0,483.86,0
14131,274,1,187.87,274,118.0,0.0,1
14133,359,1,305.5,359,50.0,605.64,0
14134,8,15,11123.35,355,387.6,0.0,1
14135,4,9,4149.36,363,520.4444444444445,5494.56,0
14136,26,5,1570.81,357,229.6,0.0,1
14137,321,1,332.7,321,462.0,0.0,1
14139,116,3,670.98,168,179.66666666666666,415.82,0
14142,272,1,359.53000000000003,272,205.0,623.62,0
14144,112,1,30.599999999999998,112,12.0,0.0,1
14145,85,3,3857.85,236,299.6666666666667,3742.2,0
14146,9,7,5259.3,321,477.57142857142856,4191.0,0
14147,14,7,2106.8,266,126.71428571428571,483.4,0
14148,40,1,309.09000000000003,40,207.0,157.2,0
14151,299,2,679.45,342,202.5,0.0,1
14152,13,5,1376.05,285,226.6,621.29,0
14153,109,1,233.4,109,312.0,0.0,1
14154,7,6,5115.08,321,459.5,1345.62,0
14156,4,101,196244.54,364,1055.039603960396,117701.83,0
14157,15,3,569.9,272,85.33333333333333,432.88,0
14159,5,9,3245.0,362,242.77777777777777,4693.01,0
14160,236,7,8421.47,324,665.8571428571429,0.0,1
14161,65,4,1925.21,352,260.0,1393.67,0
14163,88,1,148.71,88,57.0,2445.91,0
14166,130,2,256.85,252,42.0,0.0,1
14167,90,4,721.65,307,50.0,574.84,0
14168,46,2,370.45,190,73.5,0.0,1
14169,56,2,624.4300000000001,70,104.0,0.0,1
14170,1,3,597.33,21,96.66666666666667,0.0,1
14171,356,1,135.0,356,44.0,363.79,0
14172,231,3,402.72,268,29.333333333333332,0.0,1
14173,267,2,135.16,356,22.0,450.84,0
14175,44,5,4456.58,253,298.8,3222.3,0
14176,7,1,179.56,7,56.0,736.45,0
14177,7,9,1669.93,277,93.66666666666667,559.41,0
14180,9,8,1368.98,174,16.0,4950.27,0
14181,36,2,310.55,188,61.0,0.0,1
14182,69,4,678.77,222,43.5,0.0,1
14183,37,2,286.29,107,30.5,0.0,1
14186,53,5,1550.63,270,310.0,0.0,1
14187,99,1,123.5,99,50.0,0.0,1
14189,14,1,849.0699999999999,14,455.0,4965.32,0
14190,292,1,79.9,292,2.0,0.0,1
14191,20,2,132.9,354,31.0,4684.76,0
14192,14,1,293.74,14,218.0,0.0,1
14193,22,1,356.8,22,208.0,853.39,0
14194,18,15,7321.07,328,279.8,11349.52,0
14195,65,4,1603.6,260,346.0,1012.0,0
14197,36,1,390.05,36,143.0,0.0,1
14198,26,5,868.33,329,66.6,701.4,0
14199,49,3,906.3,156,75.33333333333333,185.39999999999998,0
14200,243,1,379.2,243,140.0,0.0,1
14201,35,3,446.1,214,72.0,747.44,0
14202,7,3,847.76,250,55.333333333333336,0.0,1
14203,23,1,339.34,23,80.0,0.0,1
14204,48,3,901.9300000000001,363,136.66666666666666,161.03,0
14205,20,7,1947.5,268,162.57142857142858,466.7,0
14206,14,2,856.85,28,327.0,328.15999999999997,0
14207,313,1,157.8,313,36.0,0.0,1
14208,177,1,415.31,177,415.0,151.74,0
14209,11,9,2919.84,312,116.44444444444444,2073.43,0
14210,62,10,3650.73,328,175.1,2210.79,0
14211,37,9,2161.19,356,148.11111111111111,2241.1,0
14212,71,1,1119.6599999999999,71,894.0,1070.48,0
14213,30,1,1192.2,30,244.0,0.0,1
14215,96,3,1460.61,357,274.3333333333333,1955.72,0
14216,40,1,310.74,40,118.0,1839.3,0
14217,2,6,1293.61,153,90.16666666666667,2123.28,0
14219,35,2,543.89,119,142.5,89.94,0
14220,193,2,882.5999999999999,195,98.0,632.4,0
14221,75,8,3084.69,238,202.125,3432.8,0
14224,16,5,847.78,170,69.8,1050.12,0
14225,60,4,2037.02,322,292.0,0.0,1
14226,67,1,770.34,67,418.0,2232.19,0
14227,40,5,3017.75,295,445.6,3350.96,0
14228,63,3,745.5,172,86.66666666666667,0.0,1
14229,29,4,1046.84,97,81.0,1547.2,0
14230,61,3,979.8000000000001,174,82.0,0.0,1
14231,76,1,309.91,76,201.0,925.71,0
14233,91,3,1441.55,270,193.66666666666666,1462.72,0
14235,124,4,1573.1299999999999,245,263.75,3144.86,0
14236,57,3,1064.48,131,154.66666666666666,680.16,0
14237,216,1,310.14,216,200.0,322.0,0
14238,288,2,287.38,360,39.0,146.85,0
14239,57,10,1882.3200000000002,360,73.6,2380.85,0
14240,49,1,357.15,49,237.0,890.34,0
14241,322,1,120.0,322,96.0,213.70000000000002,0
14243,1,7,4628.9800000000005,102,344.2857142857143,2802.07,0
14244,286,1,366.41999999999996,286,814.0,0.0,1
14247,30,4,635.89,177,83.75,136.76999999999998,0
14248,85,2,730.37,141,295.0,302.58,0
14249,36,12,5625.461,305,207.25,0.0,1
14252,7,1,350.99,7,111.0,0.0,1
14253,119,2,363.40000000000003,249,44.0,0.0,1
14254,58,1,601.03,58,263.0,0.0,1
14255,172,1,1000.63,172,1.0,0.0,1
14256,117,3,1504.93,320,252.33333333333334,969.0600000000001,0
14257,6,4,2854.73,274,412.5,3099.7200000000003,0
14258,21,16,19381.36,361,649.25,12669.98,0
14260,97,3,824.28,174,181.33333333333334,0.0,1
14263,49,1,322.93,49,171.0,0.0,1
14264,5,4,1183.39,237,120.75,333.97,0
14265,90,2,843.17,238,192.5,530.18,0
14266,54,1,40.56,54,24.0,0.0,1
14268,96,1,354.85,96,147.0,0.0,1
14269,65,1,295.73,65,123.0,0.0,1
14271,35,1,106.81,35,61.0,112.32,0
14272,188,2,482.85,208,249.0,437.96,0
14274,312,1,256.6,312,178.0,0.0,1
14275,21,6,1189.3799999999999,233,89.66666666666667,0.0,1
14276,33,4,982.94,286,165.5,1119.74,0
14277,37,6,13009.61,352,14638.333333333334,4216.2,0
14278,35,1,205.83,35,131.0,0.0,1
14279,146,2,191.86,307,23.0,0.0,1
14281,34,1,245.15,34,45.0,0.0,1
14282,7,10,3549.32,288,251.0,4300.34,0
14283,89,4,628.4399999999999,195,137.5,0.0,1
14284,279,1,704.4,279,349.0,595.25,0
14285,139,4,1374.41,357,103.25,1910.01,0
14286,30,4,3851.0099999999998,361,1114.25,4628.75,0
14290,39,3,2201.91,357,228.33333333333334,2314.65,0
14291,6,12,4020.85,356,283.0833333333333,3883.25,0
14292,36,7,4354.32,256,252.28571428571428,4871.93,0
14293,9,5,1856.45,355,169.8,1411.48,0
14294,33,1,375.34,33,190.0,0.0,1
14295,64,4,2196.71,357,236.25,166.20000000000002,0
14296,47,2,456.40000000000003,200,157.0,0.0,1
14298,1,38,39667.19,354,1103.3947368421052,51527.3,0
14299,13,18,10104.63,363,332.6111111111111,4394.86,0
14301,42,3,1352.04,292,360.0,640.14,0
14302,56,3,742.9000000000001,363,99.33333333333333,0.0,1
14303,33,2,277.94,60,109.0,0.0,1
14304,5,2,1341.56,196,318.0,383.45,0
14306,4,4,1058.0800000000002,303,247.5,2093.32,0
14307,134,4,1292.2,358,189.5,3778.83,0
14308,175,2,1147.02,175,1.0,0.0,1
14309,39,2,1428.28,176,475.0,2352.53,0
14310,58,1,492.1,58,230.0,0.0,1
14311,193,1,206.19,193,89.0,310.26,0
14312,4,5,1478.7,130,178.4,1611.59,0
14314,56,1,109.80000000000001,56,36.0,120.0,0
14315,190,2,716.69,260,161.5,2481.13,0
14316,48,5,1370.34,256,898.8,0.0,1
14318,86,1,158.02,86,152.0,0.0,1
14319,50,1,494.85,50,329.0,0.0,1
14320,172,3,868.96,313,129.33333333333334,477.79,0
14321,57,2,687.3100000000001,99,434.5,1530.75,0
14322,55,4,474.1,285,39.5,0.0,1
14324,35,2,701.61,319,201.0,0.0,1
14325,195,1,245.48000000000002,195,320.0,0.0,1
14326,89,2,757.13,158,234.5,183.85,0
14327,8,5,1583.28,326,231.4,311.65,0
14328,64,1,445.05,64,1.0,0.0,1
14329,1,8,4912.38,349,353.25,5014.84,0
14330,249,1,200.63,249,103.0,0.0,1
14332,7,2,1077.2,42,206.0,866.31,0
14334,51,4,1766.27,194,313.75,2552.21,0
14338,162,1,339.88,162,287.0,588.22,0
14339,54,1,310.75,54,288.0,309.52,0
14341,46,10,2285.04,364,141.6,2182.28,0
14342,58,2,249.88,98,87.0,668.5600000000001,0
14343,47,4,1088.91,316,157.75,0.0,1
14344,1,12,2103.12,252,89.08333333333333,1230.5800000000002,0
14346,51,3,1294.17,123,424.3333333333333,1021.58,0
14347,362,1,82.6,362,48.0,0.0,1
14350,6,2,689.1,56,180.0,282.93,0
14353,36,2,285.9,57,140.0,90.6,0
14355,75,2,665.65,253,262.5,348.8,0
14358,15,2,400.06,54,169.0,0.0,1
14361,204,1,214.70999999999998,204,251.0,0.0,1
14363,28,2,227.47000000000003,77,52.5,0.0,1
14365,20,2,634.68,307,278.5,0.0,1
14366,151,1,136.0,151,16.0,0.0,1
14369,268,2,469.13,287,127.5,0.0,1
14370,76,6,1175.78,302,44.333333333333336,0.0,1
14372,69,2,860.08,225,189.0,0.0,1
14374,167,1,108.0,167,20.0,0.0,1
14375,76,2,875.31,167,232.5,257.68,0
14376,309,1,215.46,309,50.0,0.0,1
14378,247,1,131.25,247,57.0,0.0,1
14379,19,2,920.81,106,210.5,348.1,0
14380,308,1,48.96,308,1.0,0.0,1
14381,77,1,428.65999999999997,77,307.0,202.68,0
14382,16,1,620.73,16,464.0,626.0699999999999,0
14384,126,1,58.5,126,30.0,0.0,1
14388,12,8,3175.36,314,281.125,3525.64,0
14389,50,3,854.55,216,219.66666666666666,1043.46,0
14390,0,4,1523.31,51,175.0,4876.52,0
14391,202,1,135.6,202,168.0,0.0,1
14392,58,1,266.4,58,114.0,0.0,1
14394,190,1,93.8,190,58.0,0.0,1
14395,15,11,4391.62,226,200.45454545454547,3816.39,0
14396,121,5,1523.59,363,151.6,598.34,0
14398,27,2,707.79,153,133.5,0.0,1
14399,20,8,2113.16,300,121.0,0.0,1
14400,34,2,1157.77,257,626.0,574.7,0
14401,50,9,2744.42,351,210.44444444444446,4051.48,0
14402,278,1,285.6,278,240.0,0.0,1
14403,215,2,404.7,265,109.0,1475.81,0
14404,121,7,1291.31,345,108.57142857142857,1607.8,0
14405,12,1,195.0,12,100.0,0.0,1
14408,97,4,1503.2400000000002,358,207.0,2606.53,0
14409,6,3,1367.84,193,334.3333333333333,2388.25,0
14410,2,2,1546.07,63,403.0,1105.07,0
14412,50,1,656.16,50,642.0,770.03,0
14413,36,3,647.67,315,70.66666666666667,122.7,0
14414,0,1,902.35,0,365.0,1496.98,0
14415,5,10,6191.32,349,329.3,5900.28,0
14417,13,1,604.2,13,567.0,0.0,1
14419,8,1,202.85,8,69.0,1058.06,0
14420,22,3,1251.65,317,262.0,387.52,0
14421,138,4,1656.26,317,244.25,813.11,0
14422,0,13,6007.88,348,243.15384615384616,4263.64,0
14423,63,2,651.41,320,149.5,265.2,0
14425,60,3,661.39,363,108.33333333333333,0.0,1
14426,29,7,7246.27,271,617.7142857142857,4481.67,0
14427,120,2,900.1800000000001,257,155.0,363.34000000000003,0
14429,29,1,516.28,29,286.0,0.0,1
14430,137,3,1220.9,233,148.66666666666666,0.0,1
14431,5,3,2143.84,313,357.3333333333333,470.36,0
14433,91,1,289.6,91,134.0,0.0,1
14435,127,1,90.42,127,282.0,0.0,1
14436,179,1,182.64000000000001,179,168.0,89.06,0
14437,30,4,832.84,209,91.5,126.0,0
14439,69,4,6781.8,313,429.5,2661.24,0
14440,19,8,3624.35,363,127.125,3014.38,0
14441,0,7,2898.8,316,116.28571428571429,1712.89,0
14442,40,5,3777.2,316,189.8,1589.82,0
14443,5,1,662.77,5,419.0,1723.7,0
14444,82,1,132.04,82,180.0,0.0,1
14445,81,1,221.65,81,83.0,0.0,1
14446,12,1,201.73,12,183.0,1039.58,0
14447,26,1,548.5,26,342.0,1163.23,0
14449,28,4,1365.46,62,219.75,1117.34,0
14450,5,4,645.19,236,70.25,483.25,0
14451,15,10,2646.18,317,136.8,662.59,0
14452,21,2,401.15,147,85.0,264.44,0
14454,2,5,977.3,359,80.0,0.0,1
14455,58,4,628.21,121,179.75,0.0,1
14458,6,1,237.42,6,328.0,0.0,1
14459,277,1,3537.821,277,1543.0,1837.92,0
14460,22,6,659.16,350,166.33333333333334,434.34,0
14461,8,10,4610.44,316,226.1,2103.06,0
14462,58,1,265.99,58,108.0,2004.02,0
14463,125,1,256.95,125,31.0,529.62,0
14464,194,2,111.0,253,31.0,0.0,1
14465,54,8,2887.4100000000003,327,267.625,1058.6200000000001,0
14466,50,6,1994.75,352,250.16666666666666,2652.15,0
14467,15,8,1622.23,363,114.75,598.76,0
14468,359,1,204.24,359,164.0,0.0,1
14469,42,4,2112.21,305,245.0,0.0,1
14470,56,1,250.85,56,89.0,461.19,0
14471,217,2,400.95,358,93.5,0.0,1
14472,315,1,291.38,315,145.0,1936.84,0
14474,205,1,730.42,205,313.0,547.66,0
14475,34,1,225.3,34,94.0,925.85,0
14477,62,3,660.0,330,133.33333333333334,1309.6,0
14478,8,4,1276.66,364,306.5,0.0,1
14479,44,2,808.46,359,222.5,490.65000000000003,0
14480,28,3,1020.47,344,175.66666666666666,279.05,0
14481,33,3,1674.98,303,365.0,636.51,0
14482,5,6,2289.76,96,207.5,2068.15,0
14483,362,1,120.0,362,96.0,137.1,0
14484,27,3,749.0600000000001,348,178.0,321.92,0
14486,137,2,175.5,179,45.0,0.0,1
14487,5,1,132.18,5,65.0,1321.43,0
14489,63,3,1111.55,238,237.33333333333334,463.38,0
14490,32,2,1273.47,54,466.5,0.0,1
14492,56,7,1921.91,245,107.28571428571429,0.0,1
14493,16,5,2746.91,267,379.6,2383.2400000000002,0
14494,27,2,261.9,357,59.0,139.56,0
14495,285,1,51.0,285,6.0,123.8,0
14496,5,5,1825.08,259,149.2,843.15,0
14497,299,1,221.69,299,97.0,475.37,0
14498,27,5,1953.95,176,204.8,1957.32,0
14499,0,4,1323.65,95,187.25,815.32,0
14505,30,11,6096.2,356,238.54545454545453,5905.64,0
14506,28,2,1008.8000000000001,225,118.0,2281.87,0
14507,4,5,1901.25,355,187.2,1383.18,0
14508,2,3,598.52,166,76.0,276.42,0
14509,160,1,110.95,160,38.0,0.0,1
14510,1,3,1007.28,62,273.6666666666667,0.0,1
14512,9,5,948.19,358,124.0,275.28,0
14513,62,3,332.42,194,77.33333333333333,455.59000000000003,0
14514,62,6,3543.63,352,317.8333333333333,1055.35,0
14515,13,6,1647.17,176,130.5,2102.09,0
14516,142,1,163.92,142,68.0,0.0,1
14519,309,2,206.09,354,41.0,0.0,1
14521,117,1,199.45000000000002,117,211.0,0.0,1
14522,221,4,784.08,310,110.75,974.54,0
14524,35,4,1066.03,42,125.0,1867.68,0
14525,54,8,3908.44,352,317.375,4332.2,0
14526,15,1,262.4,15,179.0,0.0,1
14527,0,67,18766.15,363,68.13432835820896,9026.15,0
14530,22,10,3271.4900000000002,313,160.4,2925.91,0
14531,105,1,376.34,105,260.0,0.0,1
14532,37,7,2926.33,324,118.71428571428571,932.85,0
14533,33,4,1516.65,236,504.75,1949.72,0
14534,23,8,1824.06,260,101.125,4447.05,0
14535,21,6,3166.54,279,234.83333333333334,2864.19,0
14537,249,1,285.84000000000003,249,108.0,355.56,0
14538,156,3,982.59,309,43.0,388.25,0
14540,5,8,2799.08,358,149.75,996.26,0
14541,42,6,1038.03,327,80.33333333333333,1461.65,0
14543,6,23,11276.44,364,87.73913043478261,3630.33,0
14544,96,1,957.98,96,895.0,2024.45,0
14545,300,1,349.25,300,236.0,0.0,1
14546,2,6,2619.81,359,229.83333333333334,2578.09,0
14548,110,7,1974.69,359,109.28571428571429,652.8,0
14549,46,3,627.3100000000001,363,86.33333333333333,289.24,0
14550,14,2,587.69,109,191.0,765.62,0
14551,37,5,693.81,307,76.2,186.23,0
14552,6,2,346.21,218,85.0,165.07,0
14553,37,4,982.27,135,161.75,859.27,0
14555,7,4,1991.49,347,180.0,324.14,0
14556,222,3,835.34,314,110.33333333333333,0.0,1
14558,280,3,655.5,357,54.0,0.0,1
14559,16,1,75.6,16,72.0,0.0,1
14560,5,22,3876.2599999999998,363,150.9090909090909,2237.77,0
14562,16,8,1654.63,296,96.25,5074.77,0
14563,135,2,679.44,218,167.5,0.0,1
14564,60,2,2605.62,361,647.5,0.0,1
14565,99,1,760.1,99,400.0,3099.12,0
14566,43,3,2660.0,159,533.3333333333334,1432.0,0
14568,61,1,919.7,61,645.0,0.0,1
14569,78,3,371.59,229,59.666666666666664,227.39,0
14570,69,1,395.69,69,336.0,218.06,0
14571,51,1,161.65,51,57.0,0.0,1
14572,43,4,2782.34,247,376.25,2832.84,0
14573,170,4,554.9,326,39.25,2066.52,0
14574,358,1,143.70000000000002,358,63.0,0.0,1
14575,114,1,460.71,114,176.0,0.0,1
14577,20,3,514.54,354,73.33333333333333,859.71,0
14579,58,1,105.56,58,56.0,0.0,1
14580,144,1,14.850000000000001,144,3.0,0.0,1
14581,170,1,295.2,170,92.0,138.6,0
14583,9,3,728.48,247,121.0,1052.55,0
14584,47,4,705.65,286,145.0,1042.26,0
14585,8,4,986.22,42,134.75,157.05,0
14588,204,1,135.39,204,62.0,0.0,1
14590,50,20,3006.62,358,45.2,0.0,1
14593,23,9,3094.02,356,171.44444444444446,617.99,0
14595,79,2,423.85,314,125.0,1740.6,0
14596,252,1,229.47,252,79.0,0.0,1
14597,5,4,1318.3899999999999,63,217.5,883.15,0
14598,195,1,162.07,195,165.0,221.97,0
14599,16,2,474.54,135,147.5,0.0,1
14600,19,1,471.84000000000003,19,362.0,393.33000000000004,0
14602,282,1,205.35999999999999,282,80.0,0.0,1
14604,259,1,143.85999999999999,259,88.0,0.0,1
14605,0,4,937.16,357,106.0,0.0,1
14606,1,99,18097.53,362,92.46464646464646,12763.53,0
14607,93,8,7568.13,350,477.375,16569.5,0
14608,5,7,1567.79,359,70.0,1785.15,0
14609,16,6,884.64,294,949.0,601.56,0
14610,21,2,24.35,140,7.5,0.0,1
14611,69,2,604.3299999999999,224,291.0,0.0,1
14612,41,1,877.7,41,134.0,0.0,1
14613,306,1,76.32000000000001,306,72.0,0.0,1
14614,12,1,295.13,12,189.0,0.0,1
14615,20,5,951.76,174,99.0,0.0,1
14616,11,2,121.7,174,33.0,406.08000000000004,0
14617,28,2,190.47000000000003,41,40.5,0.0,1
14618,2,4,788.88,172,110.0,553.44,0
14619,167,1,896.8000000000001,167,442.0,394.44,0
14621,137,4,1212.21,309,178.25,1788.3600000000001,0
14623,6,5,1170.33,228,128.0,889.25,0
14624,41,4,588.22,230,120.75,225.85,0
14625,0,9,3598.25,349,202.22222222222223,899.63,0
14626,21,7,2619.65,355,247.42857142857142,2791.27,0
14627,5,1,462.75,5,284.0,0.0,1
14628,68,3,1326.04,309,291.6666666666667,671.96,0
14630,110,1,338.65,110,111.0,0.0,1
14631,12,3,1018.71,113,261.6666666666667,1006.98,0
14634,63,4,2124.46,167,476.5,0.0,1
14635,79,1,215.22,79,118.0,0.0,1
14637,303,1,106.67999999999999,303,100.0,0.0,1
14639,34,3,1994.47,287,326.3333333333333,2984.49,0
14640,35,4,1541.98,312,191.25,2125.08,0
14643,243,3,986.08,354,187.33333333333334,693.8100000000001,0
14644,40,5,1416.96,362,102.4,830.76,0
14645,260,1,279.8,260,206.0,597.09,0
14646,0,78,248396.5,363,2183.051282051282,280206.02,0
14647,149,1,276.75,149,85.0,243.22,0
14648,42,15,4546.86,355,221.73333333333332,0.0,1
14649,8,5,2358.02,314,289.2,1417.29,0
14650,214,1,62.5,214,22.0,0.0,1
14651,20,7,1379.52,257,77.42857142857143,654.6,0
14653,139,5,1666.99,363,205.2,1947.55,0
14654,364,1,246.86,364,273.0,0.0,1
14655,14,3,1946.28,222,417.3333333333333,1932.23,0
14656,41,3,523.6,229,66.0,291.05,0
14657,55,2,612.65,60,209.5,848.22,0
14662,53,3,645.16,362,111.0,771.17,0
14663,56,2,490.6,56,198.5,0.0,1
14665,53,2,913.95,218,202.0,1835.7,0
14667,6,29,11488.23,363,236.51724137931035,10438.91,0
14668,71,1,111.63,71,49.0,0.0,1
14669,259,4,1973.94,363,319.75,1269.99,0
14670,358,1,190.47,358,97.0,411.53,0
14671,175,2,1127.45,194,285.5,0.0,1
14672,141,2,347.59,306,96.0,765.55,0
14673,6,2,1300.92,35,409.0,2109.89,0
14674,135,1,173.66,135,103.0,0.0,1
14675,14,1,462.15,14,385.0,604.75,0
14676,20,6,5808.55,265,1048.6666666666667,2548.2400000000002,0
14677,218,1,184.91,218,139.0,0.0,1
14678,205,1,403.39,205,179.0,0.0,1
14679,7,3,1289.44,357,264.6666666666667,0.0,1
14680,5,42,26977.78,361,319.6190476190476,30434.99,0
14681,13,3,376.20000000000005,279,32.0,498.95,0
